"STATION","RECORD_TYPE","NUMBER_OF_STATIONS","NUMBER_OF_NETS","LATITUDE","LONGITUDE","SEASON","DAYS_FROM_1ST_OCT","DATE","DATE_ACCURACY","NET_TIME","GMT_OR_LOCAL","DAY_NIGHT","DAY_NIGHT_METHOD","NET_TYPE","MOUTH_AREA_OF_NET_M2","TOP_SAMPLING_DEPTH_M","BOTTOM_SAMPLING_DEPTH_M","VOLUME_FILTERED_M3","N_OR_S_POLAR_FRONT","WATER_DEP_MEAN_WITHIN_10KM","WATER_DEPTH_RANGE_WITHIN_10KM","CLIMATOLOGICAL_TEMPERATURE","SD_OF_SURVEY_MEAN_KRILL","NUMBER_OF_KRILL_UNDER_1M2","STANDARDISED_KRILL_UNDER_1M2","CAVEATS","NUMBER_OF_SALPS_UNDER_1M2","SOURCE","presence","net_depth","date_clean","year","month","dist_talud","pendiente","profundidad","sst_local","ice_extent_mean","ice_extent_min","ice_extent_max","ice_anomaly","SAM_index","SAM_9m_rolling","SAM_12m_rolling","SAM_9m","climatology_chl","lat_round","daylight_hours_mean","prev_year_ice","ice_anomaly_prev","chl_final"
"aml2008jan1012","haul",1,1,-62.7497,-57.9868,2008,124,"01/02/2008","D","19:16","local","day",2,"Isaac Kidd",3.08,0,170,4765.2,"S",759.3234714,501,-0.34780094,NA,0.178376623,0.447,"",NA,"US data (AMLR)",1,2.23299611039215,2008-02-01,2008,2,11.8504471158667,0.343753956766351,-780.923173120013,1.03499997686595,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1101","haul",1,1,-60.0017,-58.4855,2008,114,"22/01/2008","D","21:37","local","day",2,"Isaac Kidd",3.08,0,169,4589.53,"S",2437.656627,2214,2.608552666,NA,0,0,"",NA,"US data (AMLR)",0,2.23044892137827,2008-01-22,2008,1,170.02720953009,15.1073507293817,-2758.8128758,1.58499996457249,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-60,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1107","haul",1,1,-61.5053,-58.4843,2008,113,"21/01/2008","D","11:54","local","day",2,"Isaac Kidd",3.08,0,172,4042.6,"S",957.9448819,1324,1.708040118,NA,45.44004534,105.203,"",NA,"US data (AMLR)",1,2.2380461031288,2008-01-21,2008,1,7.1641922073333,5.19963360912759,-960.544509760002,0.544999987818301,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1111","haul",1,1,-62.5013,-58.4904,2008,124,"01/02/2008","D","22:20","local","day",1,"Isaac Kidd",3.08,0,170,4779.04,"S",1530.940358,980,0.797768831,NA,0.142288134,0.357,"",NA,"US data (AMLR)",1,2.23299611039215,2008-02-01,2008,2,19.9963604235953,1.95687417195365,-1638.63260928,1.49499996658415,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1113","haul",1,1,-62.9969,-58.5029,2008,125,"02/02/2008","D","09:53","local","day",2,"Isaac Kidd",3.08,0,170,3407.99,"S",468.6146245,705,-0.165212793,NA,0.099765586,0.252,"",NA,"US data (AMLR)",1,2.23299611039215,2008-02-02,2008,2,3.41170309479232,3.31084546626763,-389.632491240009,0.119999997317791,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1208","haul",1,1,-61.7549,-59.002,2008,113,"21/01/2008","D","07:56","local","day",2,"Isaac Kidd",3.08,0,170,5140.45,"S",324.7270916,399,1.26364255,NA,0.033071058,0.077,"",NA,"US data (AMLR)",1,2.23299611039215,2008-01-21,2008,1,7.694799502427,0.829402539741311,-319.868837600002,0.739999983459711,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1212","haul",1,1,-62.7523,-58.9888,2008,125,"02/02/2008","D","05:34","local","day",2,"Isaac Kidd",3.08,0,170,3905.66,"S",1387.681188,555,0.189925468,NA,0.130579643,0.33,"",NA,"US data (AMLR)",1,2.23299611039215,2008-02-02,2008,2,24.5886781956524,0.414553006477363,-1442.02566752001,1.11999997496605,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1214","haul",1,1,-63.2501,-59.0176,2008,125,"02/02/2008","D","12:23","local","day",2,"Isaac Kidd",3.08,0,120,1613.79,"S",315.6889764,785,-0.162292212,NA,7.658979596,18.948,"",NA,"US data (AMLR)",1,2.08278537031645,2008-02-02,2008,2,4.40933622252532,2.47418966209847,-203.907794560003,0.159999996423721,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1307","haul",1,1,-61.5028,-59.4916,2008,113,"21/01/2008","D","03:44","local","night",2,"Isaac Kidd",3.08,0,170,4569.83,"S",2864.063492,1718,1.85270776,NA,0.148802073,0.153,"",NA,"US data (AMLR)",1,2.23299611039215,2008-01-21,2008,1,30.7243626997621,3.37789778609295,-3097.95388095999,0.839999981224537,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1309","haul",1,1,-61.9811,-59.5412,2008,112,"20/01/2008","D","01:53","local","night",2,"Isaac Kidd",3.08,0,170,4499.82,"S",187.4186508,209,1.26071519,NA,0.642248255,0.655,"",NA,"US data (AMLR)",1,2.23299611039215,2008-01-20,2008,1,19.7287621039189,2.13649970322792,-282.783282240011,0.559999987483025,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1311","haul",1,1,-62.5066,-59.4818,2008,125,"02/02/2008","D","02:06","local","night",2,"Isaac Kidd",3.08,0,170,4262.04,"S",564.6778351,1274,0.514434338,NA,1.316272564,1.476,"",NA,"US data (AMLR)",1,2.23299611039215,2008-02-02,2008,2,1.53057989179447,2.4851082372504,-586.264487839996,1.57499996479601,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1313","haul",1,1,-63.0023,-59.5107,2008,125,"02/02/2008","D","15:31","local","day",2,"Isaac Kidd",3.08,0,170,4689.62,"S",832.3564356,177,-0.138546015,NA,65.43170725,165.451,"",NA,"US data (AMLR)",1,2.23299611039215,2008-02-02,2008,2,22.6190780580163,1.18879719887671,-858.309373640001,0.994999977760017,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1406","haul",1,1,-61.2537,-59.9862,2008,112,"20/01/2008","D","23:46","local","day",2,"Isaac Kidd",3.08,0,170,4663.75,"S",4880.269461,1006,2.019857645,NA,23.4017509,53.811,"",NA,"US data (AMLR)",1,2.23299611039215,2008-01-20,2008,1,67.9985528557994,5.42156784997989,-5008.22911503998,1.24999997206032,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-61,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1408","haul",1,1,-61.7532,-59.9953,2008,112,"20/01/2008","D","05:11","local","day",2,"Isaac Kidd",3.08,0,170,4991.78,"S",1801.259921,999,1.595558855,NA,0.034056015,0.078,"",NA,"US data (AMLR)",1,2.23299611039215,2008-01-20,2008,1,16.257395173069,3.86178395617329,-1623.49575008,1.0049999775365,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1410","haul",1,1,-62.2403,-60.1227,2008,111,"19/01/2008","D","22:34","local","day",2,"Isaac Kidd",3.08,0,80,1309.68,"S",104.9782609,198,1.257698774,NA,0.244333897,0.527,"",NA,"US data (AMLR)",1,1.90848501887865,2008-01-19,2008,1,30.8540511439305,0.325360236641407,-100.274688880002,0.534999988041818,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1412","haul",1,1,-61.9975,-60.5138,2008,125,"02/02/2008","D","20:17","local","day",2,"Isaac Kidd",3.08,0,172,3675,"S",1197.62253,1673,1.282743988,NA,0.468027211,1.184,"",NA,"US data (AMLR)",1,2.2380461031288,2008-02-02,2008,2,6.5138289682292,6.84401891763705,-1533.30348,1.38499996904284,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-62,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1414","haul",1,1,-63.2567,-60.0083,2008,126,"03/02/2008","D","02:55","local","night",2,"Isaac Kidd",3.08,0,170,3098.99,"S",616.9126984,727,0.24573285,NA,0.216844703,0.245,"",NA,"US data (AMLR)",1,2.23299611039215,2008-02-03,2008,2,3.65639287870309,0.711617286822362,-809.768898359995,0.184999995864928,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1505","haul",1,1,-60.995,-60.52,2008,112,"20/01/2008","D","20:00","local","day",2,"Isaac Kidd",3.08,0,169,3132.76,"S",3878.561265,628,2.289559274,NA,4.421345443,10.163,"",NA,"US data (AMLR)",1,2.23044892137827,2008-01-20,2008,1,107.50725037348,2.81192890914253,-3876.1984,1.35999996960163,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-61,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1507","haul",1,1,-61.5031,-60.4952,2008,112,"20/01/2008","D","08:45","local","day",2,"Isaac Kidd",3.08,0,171,4367.99,"S",4142.47505,1476,1.870007277,NA,6.968419356,16.028,"",NA,"US data (AMLR)",1,2.23552844690755,2008-01-20,2008,1,54.2403065734256,2.31693362007268,-4145.14130351997,1.39999996870756,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1509","haul",1,1,-62.0021,-60.4874,2008,111,"19/01/2008","D","19:47","local","day",2,"Isaac Kidd",3.08,0,171,4785.73,"S",1093.247036,1684,1.262349807,NA,0.821818541,1.879,"",NA,"US data (AMLR)",1,2.23552844690755,2008-01-19,2008,1,5.73574408974971,6.47221372729241,-1451.10944848001,0.894999979995191,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1513","haul",1,1,-63.021,-60.4344,2008,125,"02/02/2008","D","23:45","local","night",2,"Isaac Kidd",3.08,0,170,3894.83,"S",620.4778761,911,0.516320572,NA,0.30553295,0.343,"",NA,"US data (AMLR)",1,2.23299611039215,2008-02-02,2008,2,4.63675400939555,7.46473823486288,-322.209608000011,1.64999996311963,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1515","haul",1,1,-63.4987,-60.4879,2008,126,"03/02/2008","D","06:03","local","day",2,"Isaac Kidd",3.08,0,170,4332.12,"S",487.4862205,770,0.291507378,NA,0.078483485,0.2,"",NA,"US data (AMLR)",1,2.23299611039215,2008-02-03,2008,2,1.12873941829188,4.12604997212228,-543.886765840007,0.244999994523823,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1608","haul",1,1,-61.7519,-60.9914,2008,111,"19/01/2008","D","16:09","local","day",2,"Isaac Kidd",3.08,0,170,4541.85,"S",3324.946746,1648,1.854394424,NA,2.058630501,4.705,"",NA,"US data (AMLR)",1,2.23299611039215,2008-01-19,2008,1,46.3870992595706,5.58231223403731,-3296.75984096,1.19499997328967,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1610","haul",1,1,-62.2492,-60.9864,2008,110,"18/01/2008","D","11:36","local","day",2,"Isaac Kidd",3.08,0,170,3856.63,"S",338.0711462,920,1.519530423,NA,0.925678157,2.103,"",NA,"US data (AMLR)",1,2.23299611039215,2008-01-18,2008,1,4.28063240030481,1.01738463570036,-231.805377919986,0.779999982565641,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1614","haul",1,1,-63.2486,-60.9889,2008,126,"03/02/2008","D","09:37","local","day",2,"Isaac Kidd",3.08,0,169,4048.24,"S",719.5889328,815,0.866073661,NA,0,0,"",NA,"US data (AMLR)",0,2.23044892137827,2008-02-03,2008,2,2.68422278176147,3.58991674324212,-822.631871840008,1.6949999621138,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1707","haul",1,1,-61.4943,-61.5143,2008,111,"19/01/2008","D","11:06","local","day",2,"Isaac Kidd",3.08,0,169,4733.76,"S",3910.627219,876,2.220864417,NA,0.928225247,2.121,"",NA,"US data (AMLR)",1,2.23044892137827,2008-01-19,2008,1,89.4465272712249,1.91599160813509,-3836.94201508,0.979999978095293,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-61,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1709","haul",1,1,-62.0017,-61.5067,2008,111,"19/01/2008","D","02:57","local","night",2,"Isaac Kidd",3.08,0,171,3891.6,"S",2383.545635,1476,1.813891116,NA,0,0,"",NA,"US data (AMLR)",0,2.23552844690755,2008-01-19,2008,1,35.3741392199871,5.1677355675993,-2276.24447572001,0.899999979883432,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1711","haul",1,1,-62.4988,-61.5042,2008,110,"18/01/2008","D","20:29","local","day",2,"Isaac Kidd",3.08,0,114,3083.35,"S",157.8388998,349,1.367620969,NA,8.207954568,18.176,"",NA,"US data (AMLR)",1,2.06069784035361,2008-01-18,2008,1,18.1408303230773,0.555095462639819,-141.182439679983,0.739999983459711,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1713","haul",1,1,-63.0002,-61.4918,2008,126,"03/02/2008","D","12:09","local","day",2,"Isaac Kidd",3.08,0,176,3767.97,"S",424.9207921,490,1.013855947,NA,0,0,"",NA,"US data (AMLR)",0,2.24797326636181,2008-02-03,2008,2,2.27971669408966,0.653572998443122,-461.455121439997,1.6099999640137,3.89451724137931,3.692,4.253,0.615354100260794,1.1474,-0.115377777777778,-0.2713,-0.115377777777778,0.414648342345442,-63,NA,2007,-0.374555998261374,0.414648342345442
"aml2008jan1808","haul",1,1,-61.751,-61.9964,2008,111,"19/01/2008","D","06:16","local","day",2,"Isaac Kidd",3.08,0,170,4604.04,"S",4336.811881,1017,1.871783048,NA,0.775405139,1.772,"",NA,"US data (AMLR)",1,2.23299611039215,2008-01-19,2008,1,70.8168535852903,4.05790282302648,-4336.9179424,0.999999977648258,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1810","haul",1,1,-62.2531,-61.9911,2008,110,"18/01/2008","D","17:19","local","day",2,"Isaac Kidd",3.08,0,171,4059,"S",1706.44664,1181,1.837768482,NA,3.159648969,7.182,"",NA,"US data (AMLR)",1,2.23552844690755,2008-01-18,2008,1,23.057862368226,5.99980787147547,-1863.69417071998,0.924999979324639,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1812","haul",1,1,-62.7508,-61.9893,2008,110,"18/01/2008","D","02:56","local","day",1,"Isaac Kidd",3.08,0,170,4830.92,"S",436.9685039,571,1.391324344,NA,5.384064065,12.234,"",NA,"US data (AMLR)",1,2.23299611039215,2008-01-18,2008,1,1.37447677785737,0.68984754873462,-474.463438559998,1.00999997742474,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-63,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1909","haul",1,1,-62.0028,-62.4918,2008,110,"18/01/2008","D","13:32","local","day",2,"Isaac Kidd",3.08,0,170,4416.35,"S",4585.712598,809,2.058818476,NA,2.733028864,6.21,"",NA,"US data (AMLR)",1,2.23299611039215,2008-01-18,2008,1,53.1724996908053,7.08776967087994,-4647.50014815999,1.03499997686595,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan1911","haul",1,1,-62.5013,-62.4922,2008,110,"18/01/2008","D","06:20","local","day",2,"Isaac Kidd",3.08,0,168,4711.51,"S",886.4237624,1777,1.475438081,NA,0.249601741,0.567,"",NA,"US data (AMLR)",1,2.22788670461367,2008-01-18,2008,1,2.66917750026346,11.9990409586273,-899.107833679992,1.17999997362494,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-63,NA,2007,-0.640867172675521,0.470417850783893
"aml2008jan2010","haul",1,1,-62.2533,-62.9891,2008,110,"18/01/2008","D","09:33","local","day",2,"Isaac Kidd",3.08,0,169,5002.91,"S",4308.039293,1764,1.941556698,NA,10.03276976,22.789,"",NA,"US data (AMLR)",1,2.23044892137827,2008-01-18,2008,1,36.385921150753,0.975883889021148,-4631.28632955998,1.39499996881932,6.41370967741935,4.381,9.12,1.10026185958254,1.2085,-0.310855555555556,-0.360675,-0.310855555555556,0.470417850783893,-62,NA,2007,-0.640867172675521,0.470417850783893
"aml2009jan0201","haul",1,1,-59.9978,-54.0043,2009,107,"15/01/2009","M","21:16","","day",2,"Isaac Kidd",3.08,0,170,5653.08,"S",2984.956,421,1.806348801,NA,0.932234379,2.083," Warning: exact date not known.",NA,"US data (AMLR)",1,2.23299611039215,2009-01-15,2009,1,79.4321710586527,2.5010506960649,-3039.11649464,2.11499995272607,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-60,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0202","haul",1,1,-60.2323,-54.0335,2009,107,"15/01/2009","M","00:53","","",3,"Isaac Kidd",3.08,0,173,6232.2,"S",2736.910714,742,1.750609343,NA,6.773210102,11.364,"Warning: No day/night value, see caveats on standardisation Warning: exact date not known.",NA,"US data (AMLR)",1,2.2405492482826,2009-01-15,2009,1,62.5239162744406,4.90826025707227,-2746.5911924,1.57999996468425,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-60,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0203","haul",1,1,-60.4905,-54.0102,2009,107,"15/01/2009","M","04:28","","night",2,"Isaac Kidd",3.08,0,173,6325.3,"S",2932.248497,324,1.290740912,NA,0.355556393,0.353," Warning: exact date not known.",NA,"US data (AMLR)",1,2.2405492482826,2009-01-15,2009,1,60.1196403187533,0.925342410179046,-2988.857236,1.93999995663762,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-60,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0204","haul",1,1,-60.7478,-54.0098,2009,107,"15/01/2009","M","09:37","","day",2,"Isaac Kidd",3.08,0,172,5794.91,"S",1969.295635,2043,1.248415232,NA,45.4122513,101.555," Warning: exact date not known.",NA,"US data (AMLR)",1,2.2380461031288,2009-01-15,2009,1,32.9799816172597,21.3050585028932,-1987.358224,1.47999996691942,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-61,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0205","haul",1,1,-60.9998,-54.021,2009,107,"15/01/2009","M","12:47","","day",2,"Isaac Kidd",3.08,0,170,5543.37,"S",978.6055227,1655,1.245601879,NA,1.073354683,2.399," Warning: exact date not known.",NA,"US data (AMLR)",1,2.23299611039215,2009-01-15,2009,1,8.93741263013951,7.35359267995257,-1061.8978112,0.899999979883432,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-61,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0206","haul",1,1,-61.2415,-53.9168,2009,107,"15/01/2009","M","16:07","","day",2,"Isaac Kidd",3.08,0,191,5003.06,"S",1095.243842,1354,0.9118854,NA,7.597156618,17.079," Warning: exact date not known.",NA,"US data (AMLR)",1,2.28330122870355,2009-01-15,2009,1,6.64487171849891,13.1819129096166,-766.803897599991,1.13499997463077,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-61,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0207","haul",1,1,-61.4948,-54.0095,2009,107,"15/01/2009","M","19:27","","day",2,"Isaac Kidd",3.08,0,168,5424.25,"S",759.0944882,759,0.719545364,NA,1.672488914,3.736," Warning: exact date not known.",NA,"US data (AMLR)",1,2.22788670461367,2009-01-15,2009,1,11.2824789276692,2.13263082967937,-736.737390399995,0.369999991729856,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-61,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0208","haul",1,1,-61.7132,-54.0573,2009,107,"15/01/2009","M","23:27","","day",2,"Isaac Kidd",3.08,0,171,5166.54,"S",391.4178218,382,0.701049832,NA,0.132390322,0.296," Warning: exact date not known.",NA,"US data (AMLR)",1,2.23552844690755,2009-01-15,2009,1,11.5490806482824,1.0785152793224,-400.131754719999,0.294999993406236,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-62,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0209","haul",1,1,-61.9942,-54.008,2009,107,"15/01/2009","M","02:51","","night",2,"Isaac Kidd",3.08,0,179,5400.19,"S",548.829703,253,0.436555123,NA,0.033146999,0.033," Warning: exact date not known.",NA,"US data (AMLR)",1,2.25527250510331,2009-01-15,2009,1,4.60095764230407,2.92101120593398,-545.587123199999,0.519999988377094,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-62,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0211","haul",1,1,-62.4958,-54.0055,2009,107,"15/01/2009","M","07:38","","",3,"Isaac Kidd",3.08,0,170,5377.7,"S",631.6213018,576,-0.119634194,NA,0.09483604,0.165,"Warning: No day/night value, see caveats on standardisation Warning: exact date not known.",NA,"US data (AMLR)",1,2.23299611039215,2009-01-15,2009,1,6.72186488409324,4.08649456605654,-805.292410000004,-0.249999994412065,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-62,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0213","haul",1,1,-63.0007,-54.0277,2009,107,"15/01/2009","M","12:31","","day",2,"Isaac Kidd",3.08,0,170,4992.68,"S",299.5680473,127,-0.358554127,NA,0.749096918,1.674," Warning: exact date not known.",NA,"US data (AMLR)",1,2.23299611039215,2009-01-15,2009,1,35.7842524324425,0.236352260057331,-298.860477119999,0.034999999217689,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-63,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0304","haul",1,1,-60.7515,-54.508,2009,107,"15/01/2009","M","13:06","","day",2,"Isaac Kidd",3.08,0,172,6033.9,"S",2522.332024,2110,1.412314322,NA,0.570112426,1.275," Warning: exact date not known.",NA,"US data (AMLR)",1,2.2380461031288,2009-01-15,2009,1,27.9606670687732,7.35965969567661,-2918.974572,1.33499997016042,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-61,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0306","haul",1,1,-61.2497,-54.5013,2009,107,"15/01/2009","M","05:31","","night",2,"Isaac Kidd",3.08,0,171,5243.77,"S",540.5099602,827,0.972697405,NA,0.521761895,0.517," Warning: exact date not known.",NA,"US data (AMLR)",1,2.23552844690755,2009-01-15,2009,1,1.43933285277108,4.23898375488904,-544.64445532,1.39499996881932,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-61,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0308","haul",1,1,-61.7452,-54.5072,2009,107,"15/01/2009","M","","","",3,"Isaac Kidd",3.08,0,177,3834.22,"S",718.1459566,730,0.701514281,NA,0,0,"Warning: No day/night value, see caveats on standardisation Warning: exact date not known.",NA,"US data (AMLR)",0,2.25042000230889,2009-01-15,2009,1,10.775837298927,2.4369319025283,-715.491761920008,0.88999998010695,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-62,NA,2008,1.10026185958254,0.470417850783893
"aml2009jan0401","haul",1,1,-60.0153,-55.0205,2009,107,"15/01/2009","M","22:54","","day",2,"Isaac Kidd",3.08,0,171,5445.46,"S",3513.853465,238,2.162493758,NA,0.188413918,0.421," Warning: exact date not known.",NA,"US data (AMLR)",1,2.23552844690755,2009-01-15,2009,1,100.201556392739,0.20474249947884,-3538.258049,2.26999994926155,5.70735483870968,3.78,8.007,0.393907020872866,0.9626,0.771377777777778,0.650325,0.771377777777778,0.470417850783893,-60,NA,2008,1.10026185958254,0.470417850783893
